"ID","binomial","species_studyid","range_source","Area_m2_overlap","Area_m2_range","Area_m2_ID"
"A113_P2","Numenius arquata","Numenius arquata_A113_P2","GBIF occurrence",332019869529.707,35225063681798.1,333829567194.36
"A113_P2","Numenius phaeopus","Numenius phaeopus_A113_P2","IUCN",221022400486.899,17017178939280.8,333829567194.36
"A113_P2","Numenius phaeopus","Numenius phaeopus_A113_P2","BOTW",221022400489.916,17013389604263,333829567194.36
"A113_P2","Numenius phaeopus","Numenius phaeopus_A113_P2","GBIF occurrence",332019869529.707,58300025539859.5,333829567194.36
"A113_P2","Oenanthe oenanthe","Oenanthe oenanthe_A113_P2","IUCN",332452569162.733,39271429390551.3,333829567194.36
"A113_P2","Oenanthe oenanthe","Oenanthe oenanthe_A113_P2","BOTW",332452569188.251,39231050590838.2,333829567194.36
"A113_P2","Oenanthe oenanthe","Oenanthe oenanthe_A113_P2","GBIF occurrence",332019869529.708,51340556937213.8,333829567194.36
"A113_P2","Periparus ater","Periparus ater_A113_P2","BOTW",133597555605.096,22198676012672.7,333829567194.36
"A113_P2","Periparus ater","Periparus ater_A113_P2","GBIF occurrence",332019869529.707,23450224291059.2,333829567194.36
"A113_P2","Cyanistes caeruleus","Cyanistes caeruleus_A113_P2","BOTW",158787604108.677,8770881493349.4,333829567194.36
"A113_P2","Cyanistes caeruleus","Cyanistes caeruleus_A113_P2","GBIF occurrence",332019869529.707,12689161166487.8,333829567194.36
"A113_P2","Poecile cinctus","Poecile cinctus_A113_P2","BOTW",93541624603.8543,10800997614099.8,333829567194.36
"A113_P2","Poecile cinctus","Poecile cinctus_A113_P2","GBIF occurrence",332019869529.707,4981128541758.75,333829567194.36
"A113_P2","Lophophanes cristatus","Lophophanes cristatus_A113_P2","BOTW",260453230154.881,5918314938168.35,333829567194.36
"A113_P2","Lophophanes cristatus","Lophophanes cristatus_A113_P2","GBIF occurrence",332019869529.707,7823910925362.12,333829567194.36
"A113_P2","Parus major","Parus major_A113_P2","BOTW",290785091858.152,32577984275430.2,333829567194.36
"A113_P2","Parus major","Parus major_A113_P2","GBIF occurrence",332019869529.707,25743444781922.1,333829567194.36
"A113_P2","Poecile montanus","Poecile montanus_A113_P2","IUCN",332452479151.879,21263362956655,333829567194.36
"A113_P2","Poecile montanus","Poecile montanus_A113_P2","BOTW",332452479177.416,21263364593812.7,333829567194.36
"A113_P2","Poecile montanus","Poecile montanus_A113_P2","GBIF occurrence",332019869529.707,19953131667093.6,333829567194.36
"A113_P2","Passer domesticus","Passer domesticus_A113_P2","IUCN",291960400992.482,64176704511810.1,333829567194.36
"A113_P2","Passer domesticus","Passer domesticus_A113_P2","BOTW",291960401022.454,64177419849934.2,333829567194.36
"A113_P2","Passer domesticus","Passer domesticus_A113_P2","GBIF occurrence",332019869529.707,94108855649823,333829567194.36
"A113_P2","Perisoreus infaustus","Perisoreus infaustus_A113_P2","BOTW",268505494476.348,11840129849510.7,333829567194.36
"A113_P2","Perisoreus infaustus","Perisoreus infaustus_A113_P2","GBIF occurrence",332019869529.707,6902372399919.5,333829567194.36
"A113_P2","Calidris pugnax","Calidris pugnax_A113_P2","IUCN",323500770212.463,28963206102310.1,333829567194.36
"A113_P2","Calidris pugnax","Calidris pugnax_A113_P2","BOTW",323500770246.876,28953892614417,333829567194.36
"A113_P2","Calidris pugnax","Calidris pugnax_A113_P2","GBIF occurrence",332019869529.707,61006813544000.3,333829567194.36
"A113_P2","Phoenicurus phoenicurus","Phoenicurus phoenicurus_A113_P2","BOTW",332658224601.973,42756639097107.4,333829567194.36
"A113_P2","Phoenicurus phoenicurus","Phoenicurus phoenicurus_A113_P2","GBIF occurrence",332019869529.707,35614011442921.3,333829567194.36
"A113_P2","Phylloscopus collybita","Phylloscopus collybita_A113_P2","BOTW",329135605291.265,27400224889405.9,333829567194.36
"A113_P2","Phylloscopus collybita","Phylloscopus collybita_A113_P2","GBIF occurrence",332019869529.708,38153500956400.2,333829567194.36
"A113_P2","Phylloscopus sibillatrix","Phylloscopus sibillatrix_A113_P2","GBIF occurrence",332019869529.708,19373757860347.8,333829567194.36
"A113_P2","Phylloscopus trochiloides","Phylloscopus trochiloides_A113_P2","IUCN",222498172756.617,22292555222947.5,333829567194.36
"A113_P2","Phylloscopus trochiloides","Phylloscopus trochiloides_A113_P2","BOTW",222498172639.97,22292683255161.3,333829567194.36
"A113_P2","Phylloscopus trochiloides","Phylloscopus trochiloides_A113_P2","GBIF occurrence",332019869529.708,23666816605735.6,333829567194.36
"A113_P2","Phylloscopus trochilus","Phylloscopus trochilus_A113_P2","IUCN",332452308257.356,59842121387596.8,333829567194.36
"A113_P2","Phylloscopus trochilus","Phylloscopus trochilus_A113_P2","BOTW",332452308114.033,59842121381828.4,333829567194.36
"A113_P2","Phylloscopus trochilus","Phylloscopus trochilus_A113_P2","GBIF occurrence",332019869529.708,40508845133933.9,333829567194.36
"A113_P2","Pica pica","Pica pica_A113_P2","BOTW",328971023486.814,31870223470485,333829567194.36
"A113_P2","Pica pica","Pica pica_A113_P2","GBIF occurrence",332019869529.707,31997007807609.2,333829567194.36
"A113_P2","Pluvialis apricaria","Pluvialis apricaria_A113_P2","IUCN",300698788845.197,4417307887000.01,333829567194.36
"A113_P2","Pluvialis apricaria","Pluvialis apricaria_A113_P2","BOTW",300698788843.309,4417307886916.91,333829567194.36
"A113_P2","Pluvialis apricaria","Pluvialis apricaria_A113_P2","GBIF occurrence",332019869529.707,15791264337981.9,333829567194.36
"A113_P2","Prunella modularis","Prunella modularis_A113_P2","BOTW",332452507338.053,9380149326452.07,333829567194.36
"A113_P2","Prunella modularis","Prunella modularis_A113_P2","GBIF occurrence",332019869529.707,11768737302914.4,333829567194.36
"A113_P2","Pyrrhula pyrrhula","Pyrrhula pyrrhula_A113_P2","BOTW",304938471068.98,24467839367731.6,333829567194.36
"A113_P2","Pyrrhula pyrrhula","Pyrrhula pyrrhula_A113_P2","GBIF occurrence",332019869529.708,19010222700789.6,333829567194.36
"A113_P2","Regulus regulus","Regulus regulus_A113_P2","BOTW",281220103160.901,16994335778163.1,333829567194.36
"A113_P2","Regulus regulus","Regulus regulus_A113_P2","GBIF occurrence",332019869529.707,20544125633891.3,333829567194.36
"A113_P2","Riparia riparia","Riparia riparia_A113_P2","IUCN",332452449677.798,71794268457260,333829567194.36
"A113_P2","Riparia riparia","Riparia riparia_A113_P2","BOTW",332452449703.491,71794265121048,333829567194.36
"A113_P2","Riparia riparia","Riparia riparia_A113_P2","GBIF occurrence",332019869529.707,89206240918531,333829567194.36
"A113_P2","Saxicola rubetra","Saxicola rubetra_A113_P2","BOTW",328082009008.905,18264973038921.6,333829567194.36
"A113_P2","Saxicola rubetra","Saxicola rubetra_A113_P2","GBIF occurrence",332019869529.707,29707661840919.4,333829567194.36
"A113_P2","Scolopax rusticola","Scolopax rusticola_A113_P2","BOTW",251458621250.501,20716119641610.5,333829567194.36
"A113_P2","Scolopax rusticola","Scolopax rusticola_A113_P2","GBIF occurrence",332019869529.707,19169783753071.8,333829567194.36
"A113_P2","Sturnus vulgaris","Sturnus vulgaris_A113_P2","BOTW",307344080467.794,40394104359411.4,333829567194.36
"A113_P2","Sturnus vulgaris","Sturnus vulgaris_A113_P2","GBIF occurrence",332019869529.707,57557825596346.1,333829567194.36
"A113_P2","Sylvia atricapilla","Sylvia atricapilla_A113_P2","BOTW",123449085476.768,21049205579532.4,333829567194.36
"A113_P2","Sylvia atricapilla","Sylvia atricapilla_A113_P2","GBIF occurrence",332019869529.708,21991344565769.2,333829567194.36
"A113_P2","Sylvia borin","Sylvia borin_A113_P2","BOTW",283627312109.182,48022839559415.9,333829567194.36
"A113_P2","Sylvia borin","Sylvia borin_A113_P2","GBIF occurrence",332019869529.708,31493792786170.6,333829567194.36
"A113_P2","Sylvia communis","Sylvia communis_A113_P2","GBIF occurrence",332019869529.707,36234103987487.1,333829567194.36
"A113_P2","Sylvia curruca","Sylvia curruca_A113_P2","GBIF occurrence",332019869529.708,35882823427950.5,333829567194.36
"A113_P2","Lyrurus tetrix","Lyrurus tetrix_A113_P2","IUCN",305473225513.392,14001187114834.5,333829567194.36
"A113_P2","Lyrurus tetrix","Lyrurus tetrix_A113_P2","BOTW",305473225539.031,14007422539159.3,333829567194.36
"A113_P2","Lyrurus tetrix","Lyrurus tetrix_A113_P2","GBIF occurrence",332019869529.708,11605880488407,333829567194.36
"A113_P2","Tetrao urogallus","Tetrao urogallus_A113_P2","BOTW",319283101391.785,11330230842778,333829567194.36
"A113_P2","Tetrao urogallus","Tetrao urogallus_A113_P2","GBIF occurrence",332019869529.707,8843754088200.88,333829567194.36
"A113_P2","Tetrastes bonasia","Tetrastes bonasia_A113_P2","GBIF occurrence",332019869529.707,14305234165781.6,333829567194.36
"A113_P2","Tringa erythropus","Tringa erythropus_A113_P2","IUCN",143624637582.836,17467348508640.5,333829567194.36
"A113_P2","Tringa erythropus","Tringa erythropus_A113_P2","BOTW",143624637583.957,17465708122703.5,333829567194.36
"A113_P2","Tringa erythropus","Tringa erythropus_A113_P2","GBIF occurrence",332019869529.707,38815572404421.5,333829567194.36
"A113_P2","Tringa glareola","Tringa glareola_A113_P2","IUCN",332452519888.93,47087745225302.2,333829567194.36
"A113_P2","Tringa glareola","Tringa glareola_A113_P2","BOTW",332452519889.25,47087120535629.3,333829567194.36
"A113_P2","Tringa glareola","Tringa glareola_A113_P2","GBIF occurrence",332019869529.707,68566722626811.4,333829567194.36
"A113_P2","Tringa nebularia","Tringa nebularia_A113_P2","IUCN",283325631194.487,46522400653011.3,333829567194.36
"A113_P2","Tringa nebularia","Tringa nebularia_A113_P2","BOTW",283325631210.958,46520227983233.9,333829567194.36
"A113_P2","Tringa ochropus","Tringa ochropus_A113_P2","IUCN",314031714247.865,43983758060302.8,333829567194.36
"A113_P2","Tringa ochropus","Tringa ochropus_A113_P2","BOTW",314031714262.126,43983761472072.7,333829567194.36
"A113_P2","Tringa ochropus","Tringa ochropus_A113_P2","GBIF occurrence",332019869529.707,55154200927503.9,333829567194.36
"A113_P2","Tringa totanus","Tringa totanus_A113_P2","IUCN",312267390573.482,46613959422164.4,333829567194.36
"A113_P2","Tringa totanus","Tringa totanus_A113_P2","BOTW",312267390741.699,46612790942010.6,333829567194.36
"A113_P2","Tringa totanus","Tringa totanus_A113_P2","GBIF occurrence",332019869529.707,46069059634315.1,333829567194.36
"A113_P2","Troglodytes troglodytes","Troglodytes troglodytes_A113_P2","BOTW",235070363222.377,18137186270094.8,333829567194.36
"A113_P2","Troglodytes troglodytes","Troglodytes troglodytes_A113_P2","GBIF occurrence",332019869529.708,28406291706153.8,333829567194.36
"A113_P2","Turdus iliacus","Turdus iliacus_A113_P2","BOTW",332452640907.47,23032956131180.7,333829567194.36
"A113_P2","Turdus iliacus","Turdus iliacus_A113_P2","GBIF occurrence",332019869529.708,17868349304387,333829567194.36
"A113_P2","Turdus merula","Turdus merula_A113_P2","BOTW",235706051449.033,14326332670582.2,333829567194.36
"A113_P2","Turdus merula","Turdus merula_A113_P2","GBIF occurrence",332019869529.707,22103391985859.3,333829567194.36
"A113_P2","Turdus philomelos","Turdus philomelos_A113_P2","BOTW",332452541061.188,17749100159155.6,333829567194.36
"A113_P2","Turdus philomelos","Turdus philomelos_A113_P2","GBIF occurrence",332019869529.707,21849802736913.5,333829567194.36
"A113_P2","Turdus pilaris","Turdus pilaris_A113_P2","BOTW",332452524768.109,20398397007807.4,333829567194.36
"A113_P2","Turdus pilaris","Turdus pilaris_A113_P2","GBIF occurrence",332019869529.707,20893280927322,333829567194.36
"A113_P2","Turdus viscivorus","Turdus viscivorus_A113_P2","BOTW",304471844383.254,15469229780342,333829567194.36
"A113_P2","Turdus viscivorus","Turdus viscivorus_A113_P2","GBIF occurrence",332019869529.707,18883183004896,333829567194.36
"A113_P2","Vanellus vanellus","Vanellus vanellus_A113_P2","BOTW",327241472122.714,24038094916974.3,333829567194.36
"A113_P2","Vanellus vanellus","Vanellus vanellus_A113_P2","GBIF occurrence",332019869529.707,34598495050698.9,333829567194.36
"A113_P3","Acrocephalus schoenobaenus","Acrocephalus schoenobaenus_A113_P3","IUCN",287589705131.14,39149311560903.6,333829567194.36
"A113_P3","Acrocephalus schoenobaenus","Acrocephalus schoenobaenus_A113_P3","BOTW",287589759595.521,39149311527117.1,333829567194.36
"A113_P3","Acrocephalus schoenobaenus","Acrocephalus schoenobaenus_A113_P3","GBIF occurrence",332019869529.707,30373816179259.5,333829567194.36
"A113_P3","Acrocephalus scirpaceus","Acrocephalus scirpaceus_A113_P3","IUCN",135761046147.501,41055653066180.9,333829567194.36
"A113_P3","Acrocephalus scirpaceus","Acrocephalus scirpaceus_A113_P3","BOTW",135712066935.8,41060370999081.2,333829567194.36
"A113_P3","Acrocephalus scirpaceus","Acrocephalus scirpaceus_A113_P3","GBIF occurrence",332019869529.708,29421369641464.2,333829567194.36
"A113_P3","Actitis hypoleucos","Actitis hypoleucos_A113_P3","IUCN",332452505942.852,61177412569483.8,333829567194.36
"A113_P3","Actitis hypoleucos","Actitis hypoleucos_A113_P3","BOTW",332452505968.422,61178024783850,333829567194.36
"A113_P3","Actitis hypoleucos","Actitis hypoleucos_A113_P3","GBIF occurrence",332019869529.707,73672767086138.2,333829567194.36
"A113_P3","Alauda arvensis","Alauda arvensis_A113_P3","IUCN",319010935589.535,37781086712037.6,333829567194.36
"A113_P3","Alauda arvensis","Alauda arvensis_A113_P3","BOTW",319010935601.013,37787468316096.1,333829567194.36
"A113_P3","Alauda arvensis","Alauda arvensis_A113_P3","GBIF occurrence",332019869529.707,33551330183781.4,333829567194.36
"A113_P3","Anthus pratensis","Anthus pratensis_A113_P3","IUCN",332452462693.175,16551727044820.7,333829567194.36
"A113_P3","Anthus pratensis","Anthus pratensis_A113_P3","BOTW",332452462708.917,16554760477980.2,333829567194.36
"A113_P3","Anthus pratensis","Anthus pratensis_A113_P3","GBIF occurrence",332019869529.707,17120148925816,333829567194.36
"A113_P3","Anthus trivialis","Anthus trivialis_A113_P3","BOTW",332452503438.417,56587092700684.7,333829567194.36
"A113_P3","Anthus trivialis","Anthus trivialis_A113_P3","GBIF occurrence",332019869529.708,39890346029482.2,333829567194.36
"A113_P3","Apus apus","Apus apus_A113_P3","IUCN",309949427363.117,42973939444540.9,333829567194.36
"A113_P3","Apus apus","Apus apus_A113_P3","BOTW",309949190156.043,42973934896970.8,333829567194.36
"A113_P3","Apus apus","Apus apus_A113_P3","GBIF occurrence",332019869529.708,48216443165703.9,333829567194.36
"A113_P3","Buteo buteo","Buteo buteo_A113_P3","IUCN",278960941583.402,21382517588762,333829567194.36
"A113_P3","Buteo buteo","Buteo buteo_A113_P3","BOTW",278960941596.589,21382495552953.9,333829567194.36
"A113_P3","Buteo buteo","Buteo buteo_A113_P3","GBIF occurrence",332019869529.708,41874202708703.8,333829567194.36
"A113_P3","Calcarius lapponicus","Calcarius lapponicus_A113_P3","IUCN",29597382594.308,27581236224737.4,333829567194.36
"A113_P3","Calcarius lapponicus","Calcarius lapponicus_A113_P3","BOTW",29597382596.233,27580105036315,333829567194.36
"A113_P3","Calcarius lapponicus","Calcarius lapponicus_A113_P3","GBIF occurrence",332019869529.708,31903125995067.6,333829567194.36
"A113_P3","Linaria cannabina","Linaria cannabina_A113_P3","BOTW",181441690140.889,13585958382129.5,333829567194.36
"A113_P3","Linaria cannabina","Linaria cannabina_A113_P3","GBIF occurrence",332019869529.707,18025673954428.4,333829567194.36
"A113_P3","Chloris chloris","Chloris chloris_A113_P3","BOTW",328676221590.841,11398923808067.7,333829567194.36
"A113_P3","Chloris chloris","Chloris chloris_A113_P3","GBIF occurrence",332019869529.707,20730096453104.4,333829567194.36
"A113_P3","Acanthis flammea","Acanthis flammea_A113_P3","BOTW",332453655487.052,42235431376109,333829567194.36
"A113_P3","Acanthis flammea","Acanthis flammea_A113_P3","GBIF occurrence",332019869529.707,33883073749088.4,333829567194.36
"A113_P3","Spinus spinus","Spinus spinus_A113_P3","BOTW",318013530694.924,15585639530239.4,333829567194.36
"A113_P3","Spinus spinus","Spinus spinus_A113_P3","GBIF occurrence",332019869529.707,24810509721225.5,333829567194.36
"A113_P3","Carpodacus erythrinus","Carpodacus erythrinus_A113_P3","IUCN",264672862704.125,28438141712555.3,333829567194.36
"A113_P3","Carpodacus erythrinus","Carpodacus erythrinus_A113_P3","BOTW",264672862703.599,28438262754423.9,333829567194.36
"A113_P3","Carpodacus erythrinus","Carpodacus erythrinus_A113_P3","GBIF occurrence",332019869529.707,34697893140684.3,333829567194.36
"A113_P3","Certhia familiaris","Certhia familiaris_A113_P3","BOTW",263353704810.959,15914424480777,333829567194.36
"A113_P3","Certhia familiaris","Certhia familiaris_A113_P3","GBIF occurrence",332019869529.707,15780661678062.2,333829567194.36
"A113_P3","Columba oenas","Columba oenas_A113_P3","BOTW",157481412456.969,9639015462434.87,333829567194.36
"A113_P3","Columba oenas","Columba oenas_A113_P3","GBIF occurrence",332019869529.708,16618263226979.2,333829567194.36
"A113_P3","Columba palumbus","Columba palumbus_A113_P3","BOTW",279547223699.718,12401484346884.4,333829567194.36
"A113_P3","Columba palumbus","Columba palumbus_A113_P3","GBIF occurrence",332019869529.707,17766968904514.8,333829567194.36
"A113_P3","Corvus corax","Corvus corax_A113_P3","BOTW",332452440999.677,52342379987441,333829567194.36
"A113_P3","Corvus corax","Corvus corax_A113_P3","GBIF occurrence",332019869529.707,57017868934210.8,333829567194.36
"A113_P3","Corvus corone","Corvus corone_A113_P3","IUCN",332452563079.576,34119492271485.8,333829567194.36
"A113_P3","Corvus corone","Corvus corone_A113_P3","BOTW",332452563105.112,34119496957672.3,333829567194.36
"A113_P3","Corvus corone","Corvus corone_A113_P3","GBIF occurrence",332019869529.708,25707525960718.1,333829567194.36
"A113_P3","Coloeus monedula","Coloeus monedula_A113_P3","GBIF occurrence",332019869529.707,21388259794514.3,333829567194.36
"A113_P3","Cuculus canorus","Cuculus canorus_A113_P3","IUCN",332448552591.179,49981667838762.8,333829567194.36
"A113_P3","Cuculus canorus","Cuculus canorus_A113_P3","BOTW",332448552938.153,49981665272757.8,333829567194.36
