name	family	comment	citation_total	citation_prop_ane	citation_prop_dyso	citation_prop_endo	citation_prop_epi	citation_prop_hem	citation_prop_hydro	citation_prop_other	fruit_type	dia_type	dia_exposure	dia_hetero	dia_app_nutrient	dia_app_elon	dia_app_hook	dia_app_flat	dia_app_ballo	dia_app_muci	dia_app_other	dia_app_no	dia_morph	dia_mass	dia_surfacestructure	dia_length	dia_width	dia_height	dia_shape	dia_form	vterm	rank_ane	rank_hydro	rank_epi_wool	diaspore_seeds_class
Sanguisorba officinalis L.	Rosaceae	-	4	0.25	0	0	0	0.5	0.25	0	non-fleshy fruit	fruit	exposed	0	0	0	0	1	0	0	0	0	fruit|3|	4.483	0.98	3.55	2.36	NA	0.05	spherical	3.52	0.45	0.51	0.1	2
Sanicula europaea L.	Apiaceae	-	12	0	0	0	0.92	0.08	0	0	non-fleshy fruit	fruit segment	exposed	0	0	1	1	0	0	0	0	0	segm|4d.5|	3.3325	0.3	3.89	2.74	NA	0.02	spherical	5.89	0.18	NA	0.95	1
Saponaria ocymoides L.	Caryophyllaceae	-	2	0	0	0	0.5	0.5	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	1.908	0.95	1.79	1.62	0.7	0.07	spherical	6.83	0.14	0.21	0.17	1
Saponaria officinalis L.	Caryophyllaceae	-	3	0	0	0	0.33	0.67	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	1.987333	0.94	1.9	1.9	NA	0.07	spherical	NA	0.64	0.45	0.18	1
Saussurea alpina ssp. alpina	Asteraceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4b.4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Saussurea discolor (Willd.) DC.	Asteraceae	-	2	0.5	0	0	0	0	0	0.5	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4b.4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Saussurea pygmaea (Jacq.) Spreng.	Asteraceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4b.4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga adscendens L.	Saxifragaceae	-	1	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga aizoides L.	Saxifragaceae	-	5	0.2	0	0	0	0	0.2	0.6	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.042222	NA	0.75	0.4	0.3	0.07	spherical	1.54	0.77	0.54	NA	1
Saxifraga androsacea L.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.03408	NA	0.58	0.27	0.27	0.06	spherical	1.46	0.76	NA	NA	1
Saxifraga aphylla Sternb.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.87	0.77	0.44	0.4	0.05	spherical	1.39	0.78	NA	NA	1
Saxifraga aspera L.	Saxifragaceae	-	2	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.026781	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga biflora ssp. macropetala (A. Kern. ex Engl.) Rouy & Camus	Saxifragaceae	-	2	0	0.5	0	0	0	0	0.5	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	1.1	NA	NA	NA	NA	1.25	0.81	NA	NA	1
Saxifraga bryoides L.	Saxifragaceae	-	1	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.0252	0.98	0.7	0.37	0.31	0.06	spherical	1.08	0.85	0.33	0.43	1
Saxifraga burseriana L.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga caesia L.	Saxifragaceae	-	2	0	0	0	0	0	1	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.9	0.66	0.31	0.2	0.09	spherical	NA	NA	NA	0.49	1
Saxifraga cotyledon L.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.88	0.84	0.38	NA	NA	NA	1.37	0.78	NA	NA	1
Saxifraga cuneifolia L.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.92	0.76	0.36	NA	NA	NA	1.49	0.76	NA	NA	1
Saxifraga decipiens agg.	Saxifragaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.95	0.68	0.32	0.2	0.09	spherical	1.55	0.74	NA	NA	1
Saxifraga exarata agg.	Saxifragaceae	-	3	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.92	0.58	0.36	0.2	0.07	spherical	1.36	0.79	NA	0.46	1
Saxifraga granulata L.	Saxifragaceae	other diaspore-types: vege|8|	3	0.33	0	0	0.33	0.33	0	0	fruit with upright aperture	seed	enclosed	1	0	0	0	0	0	0	0	1	seed|7a|	0.03	0.98	0.62	0.34	NA	0.08	spherical	0.9	0.89	NA	0.43	1
Saxifraga hirculus L.	Saxifragaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.079	0.91	0.94	0.47	0.35	0.07	spherical	1.61	0.73	0.89	0.43	1
Saxifraga moschata Wulfen	Saxifragaceae	-	1	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.92	0.5	0.2	0.2	0.08	spherical	NA	NA	NA	0.47	1
Saxifraga mutata L.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	0.4	0.3	NA	NA	NA	1.19	0.83	0.29	NA	1
Saxifraga oppositifolia ssp. amphibia (Sünd.) Braun-Blanq.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga oppositifolia ssp. oppositifolia	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.132222	NA	1.22	0.65	0.5	0.07	spherical	NA	NA	NA	NA	1
Saxifraga paniculata Mill.	Saxifragaceae	-	2	0	0	0	0	0.5	0	0.5	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.0526	0.83	0.79	0.41	0.35	0.06	spherical	1.62	0.73	0.29	0.51	1
Saxifraga rotundifolia L.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.92	0.65	0.29	0.2	0.09	spherical	1.54	0.75	0.81	0.46	1
Saxifraga seguieri Sprengel	Saxifragaceae	-	1	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga sponhemica C. C. Gmel.	Saxifragaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Saxifraga stellaris L.	Saxifragaceae	-	2	0	0	0	0	0	0	1	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.03956	0.76	0.74	0.38	0.3	0.07	spherical	1.36	0.79	0.59	0.56	1
Saxifraga tridactylites L.	Saxifragaceae	-	6	0	0	0	0.67	0	0.17	0.17	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.012	0.97	0.3	NA	NA	0.08	spherical	0.89	0.86	NA	0.47	1
Scabiosa canescens Waldst. & Kit.	Caprifoliaceae	-	1	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b.4d|	NA	0.58	5	3.01	NA	NA	NA	3.85	0.32	0.82	0.91	1
Scabiosa columbaria agg.	Caprifoliaceae	-	16	0.63	0.06	0	0.13	0.06	0	0.13	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b.4d|	2.040964	0.51	6.23	2.85	1	0.1	spherical	2.18	0.6	NA	0.91	1
Scabiosa columbaria ssp. columbaria	Caprifoliaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b.4d|	NA	0.57	6.67	3.63	NA	NA	NA	3.19	0.4	NA	NA	1
Scabiosa columbaria subsp. gramuntia (Tanfani) Hayek	Caprifoliaceae	-	1	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b.4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Scabiosa lucida Vill.	Caprifoliaceae	-	3	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b.4d|	1.871667	0.31	5	1.5	1	0.13	elongated	2.11	0.6	NA	0.94	1
Scabiosa ochroleuca L.	Caprifoliaceae	-	4	0.75	0	0	0.25	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b.4d|	1.78225	0.58	NA	NA	NA	0.08	spherical	1.77	0.7	NA	0.91	1
Scandix pecten-veneris L.	Apiaceae	other diaspore-types: infr|4d|	NA	NA	NA	NA	NA	NA	NA	NA	explosive release mechanism	fruit segment	exposed	1	0	1	0	0	0	0	0	0	segm|4c|	NA	0.84	NA	NA	NA	0.18	elongated	NA	NA	NA	0.82	1
Scheuchzeria palustris L.	Scheuchzeriaceae	-	3	0	0	0	0	0.33	0.67	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	1	0	0	0	seed|2|	NA	NA	3	2	NA	0.04	spherical	NA	0.39	0.36	NA	1
Schoenoplectus lacustris (L.) Palla	Cyperaceae	other diaspore-types: fruit|7b|	4	0	0.25	0	0.25	0	0.25	0.25	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	2.3536	0.79	2.73	2.09	NA	0.07	spherical	6.12	0.17	NA	0.87	1
Schoenoplectus mucronatus (L.) Palla	Cyperaceae	other diaspore-types: fruit|7b|	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	NA	NA	2.5	2	1	0.06	spherical	NA	NA	NA	NA	1
Schoenoplectus pungens (Vahl) Palla	Cyperaceae	other diaspore-types: fruit|7b|	1	0	0	0	0	0	1	0	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	2.2152	0.95	2.65	1.93	1	0.06	spherical	4.35	0.27	NA	0.77	1
Schoenoplectus supinus (L.) Palla	Cyperaceae	other diaspore-types: fruit|7b|	1	0	0	0	0	0	1	0	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	NA	NA	NA	NA	NA	0.03	spherical	NA	NA	NA	NA	1
Schoenoplectus tabernaemontani (C. C. Gmel.) Palla	Cyperaceae	other diaspore-types: fruit|7b|	2	0	0	0	0.5	0	0.5	0	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	1.0906	0.51	2.22	1.75	NA	0.06	spherical	4.85	0.23	NA	0.93	1
Schoenoplectus triqueter (L.) Palla	Cyperaceae	other diaspore-types: fruit|7b|	2	0	0	0	0.5	0	0.5	0	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	0.8376	0.56	2.52	1.89	1	0.06	spherical	NA	0.47	NA	0.92	1
Schoenoplectus x carinatus (Sm.) Palla	Cyperaceae	other diaspore-types: fruit|7b|	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Schoenus ferrugineus L.	Cyperaceae	other diaspore-types: fruit|7b|	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	0.208	0.53	4.28	1.37	NA	0.12	elongated & flat	NA	0.62	0.89	0.93	1
Schoenus nigricans L.	Cyperaceae	other diaspore-types: fruit|7b|	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	1	0	1	1	0	0	0	0	0	fruit|4d.5|	0.6771	NA	NA	NA	NA	0.07	spherical	NA	0.4	NA	NA	1
Scilla bifolia L.	Asparagaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	covered partly	0	1	0	0	0	0	0	0	0	seed|1b|	19	NA	2.25	2.25	1.5	0.02	spherical	10.83	0.06	NA	NA	1
Scirpoides holoschoenus (L.) Soják	Cyperaceae	-	1	0	0	0	0	0	1	0	non-fleshy fruit	fruit	exposed	0	0	0	0	0	0	0	0	1	fruit|7a|	NA	NA	NA	NA	NA	NA	NA	1.63	0.72	NA	NA	1
Scirpus radicans Schkuhr	Cyperaceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	1	0	1	0	0	0	fruit|2.4d.5|	NA	NA	1.46	0.97	NA	0.13	flat	1.24	0.82	NA	NA	1
Scirpus sylvaticus L.	Cyperaceae	-	4	0	0.25	0	0.5	0	0.25	0	non-fleshy fruit	fruit	exposed	0	0	1	1	0	1	0	0	0	fruit|2.4d.5|	0.09925	NA	1	NA	NA	0.07	spherical	1.76	0.72	0.89	NA	1
Scleranthus annuus s.str. L.	Caryophyllaceae	-	3	0.33	0	0.33	0	0.33	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	1.807	0.66	3.72	1.86	NA	0.08	spherical	4.39	0.27	NA	0.89	1
Scleranthus perennis L.	Caryophyllaceae	-	1	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	1.802	NA	4.25	3	3	0.02	spherical	2.34	0.55	NA	NA	1
Scleranthus polycarpos L.	Caryophyllaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	2.16	0.75	3.68	1.63	1.4	0.08	spherical	2.55	0.51	NA	0.87	1
Scleranthus verticillatus Tausch	Caryophyllaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Sclerochloa dura (L.) P. Beauv.	Poaceae	other diaspore-types: infr|1c.3|	2	0	0	0.5	0.5	0	0	0	non-fleshy fruit	fruit	covered partly	1	1	0	0	1	0	0	0	0	fruit|1c.3|	0.762	NA	NA	NA	NA	NA	NA	0.33	0.97	0.35	NA	1
Scolochloa festucacea (Willd.) Link	Poaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	covered partly	0	1	1	0	1	0	0	0	0	fruit|1c.3.4b|	3.19	0.88	8.1	1.49	NA	NA	NA	4.38	0.33	0.32	0.58	1
Scorzonera austriaca Willd.	Asteraceae	-	3	0.67	0	0	0	0	0	0.33	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	6.1	NA	NA	NA	NA	NA	NA	0.92	0.88	NA	NA	1
Scorzonera hispanica L.	Asteraceae	-	2	0	0	0	0.5	0.5	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	1
Scorzonera humilis L.	Asteraceae	-	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Scorzonera laciniata L.	Asteraceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.74	NA	1
Scorzonera parviflora Jacq.	Asteraceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Scorzonera purpurea L.	Asteraceae	-	2	0	0	0	0.5	0	0	0.5	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	0.16	elongated	NA	NA	NA	NA	1
Scrophularia auriculata L.	Scrophulariaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	2	1.5	1	0.04	spherical	NA	NA	NA	NA	1
Scrophularia canina L.	Scrophulariaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.41	NA	2	NA	NA	0.08	spherical	2.17	0.59	NA	NA	1
Scrophularia nodosa L.	Scrophulariaceae	-	5	0.4	0.2	0	0.2	0.2	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.083733	0.88	1.42	1.02	1	0.03	spherical	NA	NA	NA	0.45	1
Scrophularia umbrosa Dumort.	Scrophulariaceae	-	1	0	0	0	0	0	1	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.06675	0.9	0.82	0.53	NA	0.04	spherical	NA	0.71	0.28	0.44	1
Scrophularia vernalis L.	Scrophulariaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.1758	0.92	1.33	1	1	0.01	spherical	3.34	0.38	NA	0.35	1
Scutellaria galericulata L.	Lamiaceae	-	5	0	0	0	0.2	0	0.6	0.2	non-fleshy fruit	fruit segment	covered partly	0	0	0	0	0	1	0	0	0	segm|2|	0.734	NA	1.5	NA	NA	0.02	spherical	4.7	0.25	0.8	NA	1
Scutellaria hastifolia L.	Lamiaceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit segment	covered partly	0	0	0	0	0	1	0	0	0	segm|2|	0.4412	0.78	1.38	1.03	1	0.02	spherical	4.05	0.3	NA	0.69	1
Scutellaria racemosa Pers.	Lamiaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit segment	covered partly	0	0	0	0	0	0	0	0	1	segm|7a|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Sedum acre L.	Crassulaceae	-	9	0.22	0	0	0.11	0.11	0.22	0.33	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.039	0.81	0.9	0.45	NA	0.09	spherical	1.44	0.76	NA	0.8	1
Sedum album L.	Crassulaceae	-	3	0	0	0	0.33	0	0.33	0.33	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.026167	0.83	0.8	0.29	NA	0.11	spherical	0.96	0.87	NA	0.79	1
Sedum alpestre Vill.	Crassulaceae	-	1	0	0	0	0	0	0	1	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.015707	0.94	0.62	0.29	0.22	0.08	spherical	1.3	0.8	0.89	0.74	1
Sedum annuum L.	Crassulaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	0.55	0.3	0.2	0.07	spherical	1.15	0.84	NA	NA	1
Sedum atratum L.	Crassulaceae	-	1	0	0	0	0	0	0	1	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.026125	0.98	0.66	0.3	0.2	0.09	spherical	1.2	0.82	NA	0.7	1
Sedum dasyphyllum L.	Crassulaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.01255	0.97	0.65	0.3	0.2	0.09	spherical	0.86	0.89	NA	0.71	1
Sedum forsterianum Sm.	Crassulaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	1	0.5	0.3	0.09	spherical	NA	NA	NA	NA	1
Sedum maximum (L.) Hoffm.	Crassulaceae	-	6	0.33	0	0	0.17	0.33	0.17	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.045	NA	1.75	1	0.5	0.09	spherical	NA	NA	NA	NA	1
Sedum rubens L.	Crassulaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	1	0.5	0.3	0.09	spherical	NA	NA	NA	NA	1
Sedum rupestre agg.	Crassulaceae	-	4	0	0	0	0.5	0	0.5	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.91	1.07	0.42	0.3	0.1	spherical	1.37	0.79	NA	0.74	1
Sedum sexangulare L.	Crassulaceae	-	6	0.33	0	0	0.17	0	0.17	0.33	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.017333	NA	1.25	0.5	0.3	0.11	spherical	1.19	0.83	0.89	NA	1
Sedum spurium M. Bieb.	Crassulaceae	-	2	0	0	0	0.5	0	0.5	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.81	0.73	0.42	NA	0.08	spherical	1.49	0.76	NA	NA	1
Sedum telephium L. s.str.	Crassulaceae	-	5	0	0	0	0.4	0.4	0.2	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.93	1.38	0.72	0.5	0.07	spherical	0.88	0.88	NA	0.7	1
Sedum villosum L.	Crassulaceae	-	2	0	0	0	0.5	0	0.5	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.84	0.86	0.41	0.3	0.08	spherical	NA	0.83	0.6	0.79	1
Sedum vulgare (Haw.) Link	Crassulaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	1.5	1	0.5	0.07	spherical	NA	NA	NA	NA	1
Selinum carvifolia (L.) L.	Apiaceae	-	4	0.5	0	0	0.25	0.25	0	0	non-fleshy fruit	fruit segment	exposed	0	0	0	0	1	0	0	0	0	segm|3|	1.1622	0.79	3.59	2.45	NA	0.09	spherical	2.41	0.54	0.5	0.61	1
Sempervivum arachnoideum L.	Crassulaceae	-	2	0	0	0	0	0.5	0	0.5	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.96	0.5	NA	NA	0.05	spherical	1.12	0.84	NA	0.71	1
Sempervivum montanum L.	Crassulaceae	-	2	0	0	0	0	0.5	0	0.5	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.0208	0.98	0.68	0.28	0.23	0.09	spherical	1.19	0.83	0.88	0.7	1
Sempervivum tectorum L.	Crassulaceae	-	2	0	0	0	0.5	0.5	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	0.024	NA	1	0.5	0.4	0.07	spherical	1.09	0.85	NA	NA	1
Senecio abrotanifolius ssp. abrotanifolius	Asteraceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Senecio alpinus (L.) Scop.	Asteraceae	-	2	0.5	0.5	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Senecio aquaticus Hill s.str.	Asteraceae	-	3	0.33	0	0	0.33	0.33	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.361	NA	NA	NA	NA	NA	NA	1.02	0.89	NA	NA	1
Senecio doronicum (L.) L.	Asteraceae	-	1	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.3265	0.21	12.81	10.23	NA	NA	NA	0.54	0.93	NA	0.98	1
Senecio erraticus Bertol.	Asteraceae	-	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.15975	0.27	4.21	3.53	NA	NA	NA	1.15	0.84	NA	0.97	1
Senecio erucifolius L.	Asteraceae	-	6	0.33	0	0	0.33	0	0	0.33	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.43	0.21	5.35	4.08	NA	NA	NA	0.31	0.97	0.48	0.98	1
Senecio hercynicus Herborg	Asteraceae	-	4	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	1.13	0.27	10.94	7.92	NA	NA	NA	NA	NA	NA	0.95	1
Senecio inaequidens DC.	Asteraceae	-	2	0.5	0	0	0	0.5	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	0.37	0.96	NA	NA	1
Senecio incanus ssp. carniolicus (Willd.) Braun-Blanq.	Asteraceae	-	1	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.7635	0.19	9.79	6.22	NA	NA	NA	NA	NA	NA	0.97	1
Senecio jacobaea L.	Asteraceae	-	25	0.4	0	0.12	0.28	0.08	0	0.12	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.3	NA	NA	NA	NA	NA	NA	0.62	0.92	0.22	NA	1
