"ID","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","Latmin","Latmax","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","MaxDispersalDistanceKm","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","AgeAtMaturityDays","AgeAtMaturity","AgeAtMaturityDatabase","Unit","AgeAtMaturyCode","YearOfMaturity","DispersalPotentialKmY","MedianDispersalPotentialKmY","ShiftKmY"
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Scolopax_minor","Scolopax_minor","Scolopax_minor","Animalia","Chordata","Aves","Scolopacidae","GBIF:2481695","Find_Sci_Names","5.271","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",0.251,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Scolopax minor","Scolopax minor","Charadriiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",298.3929179,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",298.3929179,279.3017328,2,300,300,"AnAge","days","AgeAtMaturity",1,298.3929179,279.3017328,0.251
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Asio_otus","Asio_otus","Asio_otus","Animalia","Chordata","Aves","Strigidae","GBIF:2497306","Find_Sci_Names","138.825","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",6.6107,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Asio otus","Asio otus","Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",162000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",162,15.421,5,364.234,364.234,"Amniota","days","AgeAtMaturity",1,162,15.421,6.6107
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Sialia_sialis","Sialia_sialis","Sialia_sialis","Animalia","Chordata","Aves","Turdidae","GBIF:2490941","Find_Sci_Names","125.874","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",5.994,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Sialia sialis","Sialia sialis","Passeriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",73.18538028,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",73.18538028,44.110213575,2,306,306,"AnAge","days","AgeAtMaturity",1,73.18538028,44.110213575,5.994
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Bubo_virginianus","Bubo_virginianus","Bubo_virginianus","Animalia","Chordata","Aves","Strigidae","GBIF:5959118","Find_Sci_Names","-44.254","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-2.1073,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Bubo virginianus","Bubo virginianus","Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",1310000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",1310,659.71959993,4,730,730,"AnAge","days","AgeAtMaturity",2,655,329.859799965,-2.1073
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Progne_subis","Progne_subis","Progne_subis","Animalia","Chordata","Aves","Hirundinidae","GBIF:2489129","Find_Sci_Names","-19.683","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-0.9373,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Progne subis","Progne subis","Passeriformes","natal dispersal","Allen and Nice (1952)","Natal_dispersal_maximum_distance_(km)",336,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",336,41.14800003,5,365,365,"AnAge","days","AgeAtMaturity",1,336,41.14800003,-0.9373
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Troglodytes_aedon","Troglodytes_aedon","Troglodytes_aedon","Animalia","Chordata","Aves","Troglodytidae","GBIF:5231459","Find_Sci_Names","33.61","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",1.6005,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Troglodytes aedon","Troglodytes aedon","Passeriformes","geometric/arithmetic mean natal dispersal distance","Chu 2021","geom/arimean",147.4331741,"SingleObservation","km","Chu 2021",NA,"Aves","Unknown","natal dispersal",147.4331741,147.4331741,2,365,365,"AnAge","days","AgeAtMaturity",1,147.4331741,147.4331741,1.6005
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Cathartes_aura","Cathartes_aura","Cathartes_aura","Animalia","Chordata","Aves","Cathartidae","GBIF:2481930","Find_Sci_Names","157.479","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",7.499,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Cathartes aura","Cathartes aura","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",169.3865872,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",169.3865872,119.988931005,2,730.5,730.5,"Amniota","days","AgeAtMaturity",3,56.4621957333333,39.996310335,7.499
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Hirundo_rustica","Hirundo_rustica","Hirundo_rustica","Animalia","Chordata","Aves","Hirundinidae","GBIF:9515886","Find_Sci_Names","-32.362","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-1.541,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Hirundo rustica","Hirundo rustica","Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",70900,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",70.9,8.1,9,365,365,"AnAge","days","AgeAtMaturity",1,70.9,8.1,-1.541
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Hylocichla_mustelina","Hylocichla_mustelina","Hylocichla_mustelina","Animalia","Chordata","Aves","Turdidae","GBIF:2490872","Find_Sci_Names","10.913","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",0.5197,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Hylocichla mustelina","Hylocichla mustelina","Passeriformes","natal dispersal","Anders et al. (1998)","Natal_dispersal_maximum_distance_(km)",4.68,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",4.68,4.68,2,365,365,"AnAge","days","AgeAtMaturity",1,4.68,4.68,0.5197
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Buteo_lineatus","Buteo_lineatus","Buteo_lineatus","Animalia","Chordata","Aves","Accipitridae","GBIF:2480529","Find_Sci_Names","8.714","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",0.415,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Buteo lineatus","Buteo lineatus","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",36.36132188,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",36.36132188,24,4,365,365,"AnAge","days","AgeAtMaturity",1,36.36132188,24,0.415
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Passerina_cyanea","Passerina_cyanea","Passerina_cyanea","Animalia","Chordata","Aves","Cardinalidae","GBIF:2490327","Find_Sci_Names","-6.095","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-0.2902,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Passerina cyanea","Passerina cyanea","Passeriformes","natal dispersal","Payne (1991)","Natal_dispersal_maximum_distance_(km)",470,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",470,470,2,365,365,"AnAge","days","AgeAtMaturity",1,470,470,-0.2902
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Strix_varia","Strix_varia","Strix_varia","Animalia","Chordata","Aves","Strigidae","GBIF:2497541","Find_Sci_Names","-7.895","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-0.376,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Strix varia","Strix varia","Strigiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",7.755788376,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",7.755788376,7.052593376,2,730,730,"AnAge","days","AgeAtMaturity",2,3.877894188,3.526296688,-0.376
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Falco_sparverius","Falco_sparverius","Falco_sparverius","Animalia","Chordata","Aves","Falconidae","GBIF:9685907","Find_Sci_Names","-17.282","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-0.823,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Falco sparverius","Falco sparverius","Falconiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",65.6673505,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",65.6673505,32.45,5,365,365,"AnAge","days","AgeAtMaturity",1,65.6673505,32.45,-0.823
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Dryocopus_pileatus","Dryocopus_pileatus","Dryocopus_pileatus","Animalia","Chordata","Aves","Picidae","GBIF:5228824","Find_Sci_Names","80.502","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",3.8334,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Dryocopus pileatus","Dryocopus pileatus","Piciformes","natal dispersal","Bull and Jackson (1995)","Natal_dispersal_maximum_distance_(km)",32,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",32,32,2,354,354,"AnAge","days","AgeAtMaturity",1,32,32,3.8334
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Molothrus_ater","Molothrus_ater","Molothrus_ater","Animalia","Chordata","Aves","Icteridae","GBIF:2484391","Find_Sci_Names","-35.174","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",-1.675,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Molothrus ater","Molothrus ater","Passeriformes","natal dispersal","Lowther (1993)","Natal_dispersal_maximum_distance_(km)",40,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",40,40,2,365,365,"AnAge","days","AgeAtMaturity",1,40,40,-1.675
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Buteo_jamaicensis","Buteo_jamaicensis","Buteo_jamaicensis","Animalia","Chordata","Aves","Accipitridae","GBIF:2480542","Find_Sci_Names","16.262","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",0.7744,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Buteo jamaicensis","Buteo jamaicensis","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",200.1409502,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",200.1409502,117.179525425,2,730,730,"AnAge","days","AgeAtMaturity",2,100.0704751,58.5897627125,0.7744
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Megascops_asio","Megascops_asio","Megascops_asio","Animalia","Chordata","Aves","Strigidae","GBIF:2497415","Find_Sci_Names","2.141","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",0.102,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Megascops asio","Megascops asio","Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",159000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",159,158.5,3,365,365,"AnAge","days","AgeAtMaturity",1,159,158.5,0.102
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","LE","Larus_delawarensis","Larus_delawarensis","Larus_delawarensis","Animalia","Chordata","Aves","Laridae","GBIF:2481134","Find_Sci_Names","16.133","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",0.7682,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of northern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Larus delawarensis","Larus delawarensis","Charadriiformes","natal dispersal","Gabrey (1996)","Natal_dispersal_maximum_distance_(km)",700,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",700,98,5,730,730,"AnAge","days","AgeAtMaturity",2,350,49,0.7682
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Accipiter_gentilis","Accipiter_gentilis","Accipiter_gentilis","Animalia","Chordata","Aves","Accipitridae","GBIF:2480589","Find_Sci_Names","1.166","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",0.0555,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Accipiter gentilis","Accipiter gentilis","Accipitriformes","natal dispersal","Marcström and Kenward (1981), Mueller and Berger (1967)","Natal_dispersal_maximum_distance_(km)",1150,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",1150,35.30395999,7,365,365,"AnAge","days","AgeAtMaturity",1,1150,35.30395999,0.0555
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Perisoreus_canadensis","Perisoreus_canadensis","Perisoreus_canadensis","Animalia","Chordata","Aves","Corvidae","GBIF:2482436","Find_Sci_Names","-1.384","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-0.0659,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Perisoreus canadensis","Perisoreus canadensis","Passeriformes","natal dispersal","Strickland (1991)","Natal_dispersal_maximum_distance_(km)",11.3,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",11.3,11.3,3,365,365,"AnAge","days","AgeAtMaturity",1,11.3,11.3,-0.0659
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Pandion_haliaetus","Pandion_haliaetus","Pandion_haliaetus","Animalia","Chordata","Aves","Pandionidae","GBIF:2480726","Find_Sci_Names","8.24","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Contraction",0.3924,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Pandion haliaetus","Pandion haliaetus","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",126.8169495,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",126.8169495,82.17729637,2,1092.702,1092.702,"Amniota","days","AgeAtMaturity",3,42.2723165,27.3924321233333,0.3924
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Sterna_hirundo","Sterna_hirundo","Sterna_hirundo","Animalia","Chordata","Aves","Laridae","GBIF:9367409","Find_Sci_Names","-15.125","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-0.7202,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Sterna hirundo","Sterna hirundo","Charadriiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",109.6618706,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",109.6618706,71.36396613,2,910.968,910.968,"Amniota","days","AgeAtMaturity",3,36.5539568666667,23.78798871,-0.7202
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Falco_columbarius","Falco_columbarius","Falco_columbarius","Animalia","Chordata","Aves","Falconidae","GBIF:9813242","Find_Sci_Names","-16.87","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-0.8033,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Falco columbarius","Falco columbarius","Falconiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",81100,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",81.1,34.91578643,5,365,365,"AnAge","days","AgeAtMaturity",1,81.1,34.91578643,-0.8033
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Gavia_immer","Gavia_immer","Gavia_immer","Animalia","Chordata","Aves","Gaviidae","GBIF:2481962","Find_Sci_Names","-0.216","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-0.0103,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Gavia immer","Gavia immer","Gaviiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",11.49713034,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",11.49713034,10.96299376,2,1093.968,1093.968,"Amniota","days","AgeAtMaturity",3,3.83237678,3.65433125333333,-0.0103
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Strix_nebulosa","Strix_nebulosa","Strix_nebulosa","Animalia","Chordata","Aves","Strigidae","GBIF:2497522","Find_Sci_Names","-111.449","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-5.3071,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Strix nebulosa","Strix nebulosa","Strigiformes","natal dispersal","Bull and Duncan (1993)","Natal_dispersal_maximum_distance_(km)",50,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",50,50,2,365,365,"AnAge","days","AgeAtMaturity",1,50,50,-5.3071
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Troglodytes_troglodytes","Troglodytes_troglodytes","Troglodytes_troglodytes","Animalia","Chordata","Aves","Troglodytidae","GBIF:5231438","Find_Sci_Names","-2.471","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-0.1177,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Troglodytes troglodytes","Troglodytes troglodytes","Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",38300,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",38.3,6.5,5,364.234,364.234,"Amniota","days","AgeAtMaturity",1,38.3,6.5,-0.1177
"A110_P2","A110","P2",110,NA,"Greenlee_2012_Thesis","n/a",50.45795,-86.0461,994723.88,1566.97,5008551.1,6575523.31,1654.19,-2,1652.19,263.18,"Ontario, Canada",NA,"Ter","LAT","TE","Zonotrichia_leucophrys","Zonotrichia_leucophrys","Zonotrichia_leucophrys","Animalia","Chordata","Aves","Passerellidae","GBIF:5231132","Find_Sci_Names","-142.766","km","U",NA,NA,"Table S10, pgs. 150-154",1981,1983,1985,2001,2003,2005,21,"Expansion",-6.7984,"km/year","large",2,"TWO","CensusPeriods","occurrence","Raw","Latitude of southern range boundary calculated by generating full range boundary via convex hull (hull drawn around all observations so encompasses all furthest occurrences)","Furthest occurrence","Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes","natal dispersal","Baker and Mewaldt (1978)","Natal_dispersal_maximum_distance_(km)",2.6,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",2.6,2.6,3,365,365,"AnAge","days","AgeAtMaturity",1,2.6,2.6,-6.7984
