"ID","res","baseline_min_mat","baseline_1Q_mat","baseline_median_mat","baseline_mean_mat","baseline_3Q_mat","baseline_max_mat","baseline_sd_mat","trend_min_mat","trend_1Q_mat","trend_median_mat","trend_mean_mat","trend_3Q_mat","trend_max_mat","trend_sd_mat","Vel_min_mat","Vel_1Q_mat","Vel_median_mat","Vel_mean_mat","Vel_3Q_mat","Vel_max_mat","Vel_sd_mat","VelLat_min_mat","VelLat_1Q_mat","VelLat_median_mat","VelLat_mean_mat","VelLat_3Q_mat","VelLat_max_mat","VelLat_sd_mat","baseline_min_map","baseline_1Q_map","baseline_median_map","baseline_mean_map","baseline_3Q_map","baseline_max_map","baseline_sd_map","trend_min_map","trend_1Q_map","trend_median_map","trend_mean_map","trend_3Q_map","trend_max_map","trend_sd_map","Vel_min_map","Vel_1Q_map","Vel_median_map","Vel_mean_map","Vel_3Q_map","Vel_max_map","Vel_sd_map","VelLat_min_map","VelLat_1Q_map","VelLat_median_map","VelLat_mean_map","VelLat_3Q_map","VelLat_max_map","VelLat_sd_map","gVelEle_min_mat","gVelEle_1Q_mat","gVelEle_median_mat","gVelEle_mean_mat","gVelEle_3Q_mat","gVelEle_max_mat","gVelEle_sd_mat","baseline_min_sst","baseline_1Q_sst","baseline_median_sst","baseline_mean_sst","baseline_3Q_sst","baseline_max_sst","baseline_sd_sst","trend_min_sst","trend_1Q_sst","trend_median_sst","trend_mean_sst","trend_3Q_sst","trend_max_sst","trend_sd_sst","Vel_min_sst","Vel_1Q_sst","Vel_median_sst","Vel_mean_sst","Vel_3Q_sst","Vel_max_sst","Vel_sd_sst","VelLat_min_sst","VelLat_1Q_sst","VelLat_median_sst","VelLat_mean_sst","VelLat_3Q_sst","VelLat_max_sst","VelLat_sd_sst"
"A221_P1","1km",2.0993408,8.9257948,12.3771862,12.6415175,16.2290985,24.4588638,4.6484664,0.0121149,0.0187083,0.0221644,0.0222865,0.0260335,0.0347719,0.0048266,0.0544496,0.2273374,0.5036233,0.836216,1.129142,3.4805343,0.8523545,-3.2277508,-0.0538784,0.1165478,0.3376367,0.5342215,3.4678261,0.7828498,51.1127853,78.6192417,93.0901985,92.5627411,105.838541,179.0344543,18.0141159,-0.5181035,-0.0973443,0.0687844,0.0254129,0.171292,0.4157711,0.1775679,-0.420842,-0.0670271,0.0220685,0.0008888,0.0745099,0.3667271,0.1629477,-0.4188621,-0.026902,0.0005626,0.0048476,0.0316048,0.4185618,0.0938626,-0.1302029,-0.0244633,0.017286,0.0063864,0.0430468,0.1044861,0.044624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P1","25km",2.9270872,8.6081074,11.9170395,12.3189173,15.9796135,24.3986145,4.7288598,0.0120262,0.0189387,0.0223767,0.0225444,0.0264622,0.0352218,0.0049038,0.5999179,1.268719,1.9531686,2.1823356,2.8827556,5.3000431,1.159585,-4.2981796,0.8033316,1.5100634,1.5844308,2.3858452,5.2770648,1.2832684,58.0093956,79.5328598,91.7350693,91.8734612,104.7706223,148.3152466,16.8886186,-0.4349043,-0.093539,0.0689251,0.0268488,0.1684226,0.3330889,0.1708987,-4.3585849,-1.0319849,0.6252502,0.2805639,1.7414747,4.32969,2.1315864,-4.0737386,-0.2852955,0.3475329,0.3751289,1.1223215,4.3165026,1.3426265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P1","50km",3.4900475,8.5001266,11.7315956,12.2026993,15.8395035,24.0177048,4.7423708,0.0123562,0.0190524,0.022431,0.0226285,0.0265573,0.0342807,0.0048177,0.9009933,1.5704712,2.2531092,2.4197685,3.100123,5.1131387,1.061249,-4.2173214,1.1227368,1.8473336,1.8616806,2.7003504,5.1077347,1.301636,59.1703415,79.3904572,90.8261261,91.5064897,104.4973984,134.4739227,16.4713462,-0.4041691,-0.0954566,0.0664724,0.026218,0.1671777,0.3025988,0.1691273,-6.4581618,-1.7120164,0.8614284,0.2476338,2.5009154,5.1525555,2.9138129,-6.2591906,-0.1288113,0.6364614,0.6305914,1.7342567,5.6852045,1.8746208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P2","110km",1.5709598,7.088117,11.9899933,11.9663408,17.2136272,23.5782928,5.7003769,0.0129065,0.0222048,0.0261366,0.027809,0.0319797,0.0447992,0.0077124,1.2693174,2.4968863,3.1398963,3.3653557,4.1278702,6.652462,1.3216862,-2.3878849,2.0199829,2.894974,2.8141591,3.6762171,6.3718915,1.513771,21.7434082,34.6181364,53.8053799,59.0875295,74.9913502,130.6430969,27.6412623,-0.2964185,-0.0570232,-0.0009213,-0.0013596,0.0535358,0.3038394,0.0944352,-5.9599247,-1.5601289,-0.0501671,-0.4310129,1.1931438,3.2456808,2.2325962,-3.5975676,-0.0610923,0.3421486,0.5334197,0.9590513,5.894361,1.3244059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P2","1km",-3.2203789,8.3575739,12.6529278,12.5429108,17.1447529,23.9460724,5.1287846,0.011598,0.0210239,0.0248076,0.026872,0.0308854,0.0465247,0.0079454,0.1344671,0.3722369,0.6810713,1.061608,1.3657445,4.4313569,1.0047891,-4.1620474,-0.1320311,0.1813923,0.3375453,0.6136905,4.4157653,0.9254728,14.4882441,38.2310457,58.6485252,62.8097028,79.9613628,144.6495972,27.9521279,-0.396649,-0.0590032,0.0077449,0.0097946,0.0764094,0.4102274,0.1092168,-0.2651255,-0.0550269,0.0052693,0.0226708,0.0758313,0.4412837,0.1485455,-0.4372396,-0.0311734,-7.97e-05,-0.002334,0.0278885,0.4364311,0.0892905,-0.0975282,-0.0145077,0.0019043,0.0024083,0.0187876,0.1008669,0.0268543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P2","25km",-0.6226236,7.9296776,12.4599689,12.3908537,17.1546951,23.8717682,5.3247295,0.0117797,0.0213428,0.0252598,0.0271286,0.031244,0.046368,0.0079464,0.5856452,1.7191145,2.6440629,2.9092611,3.7978562,7.3036671,1.6071031,-6.4646049,0.9449738,2.0180991,1.9509609,2.9991747,7.258709,1.7546831,18.1822987,36.8407688,57.2192745,61.7395911,78.1639214,135.2647858,28.0213903,-0.3679529,-0.0609384,0.0045302,0.0060715,0.0708251,0.3656395,0.1076946,-4.3157659,-0.968109,0.0621288,-0.0662566,1.0301812,3.2799611,1.7513301,-4.1934628,-0.1569329,0.1287227,0.2510569,0.6161211,4.2401509,0.9982407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P2","50km",0.3235965,7.8306761,12.2590858,12.2677927,17.0462292,23.741507,5.3087509,0.0122646,0.0214778,0.0253108,0.0273084,0.0315769,0.0460041,0.0079537,0.8429303,2.0722879,2.9446626,3.2280864,3.9761268,7.8404918,1.6336531,-7.752449,1.5504904,2.564513,2.4650785,3.3563766,7.6178374,1.7742322,20.0758247,36.1539183,55.7442799,60.5895133,76.445013,132.6302185,27.3007585,-0.3556793,-0.0574057,0.0057214,0.0068219,0.0685249,0.347019,0.1041314,-5.4435158,-1.2370712,0.1058201,-0.1995267,1.1472169,3.2450805,2.027041,-4.5309186,-0.0662163,0.2072547,0.4039094,0.7428233,5.3140731,1.1777888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P3","110km",2.3071272,6.5415314,9.0586315,10.3186222,13.4784794,24.09599,4.9726702,0.0034142,0.0206147,0.0257339,0.0261117,0.0315119,0.042022,0.0078954,0.5909249,1.07341,1.7393446,2.2398847,3.0418347,7.1079907,1.4740253,-6.2656536,0.0032466,0.6763054,0.644108,1.3884494,5.3240428,1.5158399,9.0083199,23.8040504,29.5456409,37.5390405,35.8321295,206.1205444,29.5523792,-0.206287,-0.0782372,-0.0464724,-0.0431579,-0.0010981,0.1543393,0.057799,-5.567523,-1.9255027,-0.84473,-1.1545136,0.0059111,1.087922,1.541248,-4.5295849,-0.4190381,-0.0376249,-0.0217513,0.2093907,5.4897437,1.1455651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P3","1km",-6.0460171,6.6887957,9.3420654,10.1017721,12.6556229,25.3363327,5.2663538,0.0013209,0.0193745,0.0254652,0.0253062,0.030938,0.0441513,0.008222,0.0156238,0.0462298,0.1140271,0.2415566,0.2986853,1.1823294,0.2985734,-1.1821319,-0.0426867,0.0043411,0.0258091,0.0629762,1.1794976,0.2456561,5.2658181,19.8397121,27.0072632,36.90843,38.7305059,313.1552124,32.928652,-0.5078377,-0.0800606,-0.0428358,-0.0442923,-0.0046376,0.2956122,0.070001,-0.3498688,-0.0860943,-0.0282298,-0.0607138,-0.0018359,0.0463962,0.0942109,-0.3489632,-0.0159457,-0.0001988,-0.0015165,0.0136468,0.3464172,0.0681479,-0.104663,-0.0165001,-0.0088283,-0.0091284,-0.0009558,0.0609243,0.0144269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P3","25km",-1.0320849,6.6527031,9.125428,10.1257367,12.6185738,24.994371,5.1017757,0.0015386,0.0195127,0.0254173,0.025405,0.0310191,0.043752,0.0082664,0.1686918,0.4343525,0.7363537,0.9631819,1.2864672,3.3391705,0.7211927,-3.0530231,-0.1997294,0.1063399,0.1305872,0.4424664,3.2656229,0.7063644,5.793695,21.1969337,27.5638351,37.0999404,37.7759018,260.2173462,31.8044543,-0.3903617,-0.0783916,-0.0428088,-0.0423625,0.000879,0.24156,0.0681948,-2.4942491,-0.8970785,-0.3110168,-0.51919,0.0019251,0.3775613,0.7079111,-2.4609551,-0.1627197,-0.0093362,-0.0131368,0.118743,2.4200132,0.5248306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A221_P3","50km",0.4966578,6.6167522,9.048719,10.0468095,12.3979406,24.891922,4.9179818,0.002127,0.0193838,0.0253877,0.0254026,0.0308758,0.0429055,0.0082234,0.2832451,0.6761776,1.0733932,1.4303426,1.8989139,4.7184563,1.0259793,-4.5850415,-0.2203327,0.2206057,0.2486962,0.7162261,4.699141,1.0968255,6.4599843,21.9974155,28.0242624,38.0655875,37.9015465,253.9599609,32.1218793,-0.3240235,-0.0777214,-0.0436206,-0.0420786,-0.0001064,0.2186566,0.0653896,-3.0801148,-1.2663525,-0.4819129,-0.7172172,-0.0042722,0.50635,0.9101583,-3.0208459,-0.2342718,-0.0180488,-0.0350693,0.1370322,2.9424791,0.6732381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A224_P1","110km",16.9538834,16.9538834,16.9538834,16.9538834,16.9538834,16.9538834,NA,0.0128663,0.0128663,0.0128663,0.0128663,0.0128663,0.0128663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.2899857,117.2899857,117.2899857,117.2899857,117.2899857,117.2899857,NA,-0.2215884,-0.2215884,-0.2215884,-0.2215884,-0.2215884,-0.2215884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A224_P1","1km",4.0070263,5.9567997,7.2761986,7.1989136,8.5520256,10.1094772,1.6399659,0.0126855,0.0127368,0.0127468,0.0127499,0.0127619,0.0128062,2.17e-05,0.0150608,0.0165257,0.0209104,0.0197213,0.0220294,0.0238867,0.0030235,-0.0234463,-0.0210553,-0.0200386,-0.0190841,-0.0164334,-0.0150454,0.0025843,113.2826767,121.9829807,133.0487289,134.3330429,144.8316269,164.5130768,14.0858102,-0.2305905,-0.2132001,-0.2057243,-0.2075297,-0.2002451,-0.1911387,0.0097004,-0.073335,-0.0654399,-0.0601079,-0.0595341,-0.0529496,-0.0470503,0.0076525,-0.011708,-0.0088285,-0.0047862,0.0006365,0.0111893,0.0206925,0.0106608,-0.071963,-0.0665358,-0.0642027,-0.0647662,-0.0624928,-0.0596509,0.0030273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A224_P1","25km",11.3220184,13.5200436,15.8015312,16.0420496,18.0281723,20.5474426,3.0347794,0.0126317,0.0126967,0.0127828,0.0127856,0.012846,0.0129941,0.0001182,0.0517333,0.0629166,0.0841214,0.0995567,0.1237033,0.2023175,0.0478652,-0.0918471,-0.0228694,-0.0032001,-0.0171729,0.0079102,0.022102,0.0377783,70.1035004,90.5451889,148.712738,157.8131191,203.4640961,276.8181152,71.6422718,-0.4153442,-0.3408693,-0.2490401,-0.2686739,-0.1933909,-0.140836,0.0973834,-0.1385819,-0.1309527,-0.1161664,-0.1072356,-0.0844414,-0.0597595,0.0284116,-0.0512165,-0.0317908,0.0016679,-0.0016438,0.0120287,0.0540228,0.034078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A224_P1","50km",14.6891586,17.1456699,17.4090157,17.2178006,17.4967049,19.2157913,1.4538841,0.0127036,0.0127909,0.0128798,0.0128356,0.0128835,0.0129046,8.23e-05,0.155483,0.2574327,0.3353361,0.3147184,0.3878561,0.4253276,0.1022536,-0.3372776,-0.165307,0.0379726,-0.0401178,0.1018955,0.1304896,0.1946366,93.9916611,97.4289246,102.3329926,130.2084007,157.8538666,210.4376984,50.0531176,-0.3306289,-0.2483364,-0.2285143,-0.2347627,-0.207505,-0.1654729,0.0559376,-0.1389515,-0.1071807,-0.1001588,-0.1016104,-0.090151,-0.0740572,0.0220512,-0.0056444,-0.0031903,-0.0009473,-0.001595,0.0002528,0.0012542,0.0026449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A225_P1","110km",-9.3462837,-6.2752612,-4.7963226,-1.5403991,0.3052292,13.5335297,7.2269954,0.0165882,0.0227873,0.0288065,0.0278067,0.0316828,0.036691,0.0056784,0.1596513,0.2826599,0.7326316,1.067608,1.5388704,4.1541576,1.0707062,-1.3299302,0.1321185,0.1910395,0.3416339,0.5541692,1.9053088,0.81386,10.1389122,11.6113596,26.7734547,45.2446142,76.2897148,121.2136765,36.8098915,-0.4131714,-0.1970699,-0.0583445,0.1486043,0.3981333,1.224118,0.4884533,-28.7486687,-2.1036985,-0.5123601,-3.3909678,1.1351918,6.2624364,10.0236614,-27.2357464,0.3818648,0.8713532,-0.6624551,1.5976219,5.3427382,6.9738238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A225_P1","1km",-15.4582886,-7.5279564,-5.808811,-5.4903541,-3.7157461,3.2587318,2.8384747,0.0215413,0.0256984,0.0268759,0.0269804,0.028473,0.0324841,0.0019456,0.0131138,0.0221908,0.0327275,0.0404816,0.0502684,0.1320089,0.0255897,-0.1280114,-0.0172352,-0.0007152,-0.0003366,0.0160024,0.1315836,0.0285369,3.3749082,12.7628288,20.3433847,26.805088,36.8924198,114.2388458,19.1168269,-1.1160831,-0.2212864,-0.117044,-0.1688062,-0.045187,0.6894599,0.2598144,-0.3611701,-0.1111403,-0.0546103,-0.0775046,-0.0163638,0.0349615,0.0904034,-0.3538968,-0.0190786,0.0041978,0.0052204,0.0312694,0.3595175,0.0701781,-0.1440604,-0.0285629,-0.0151077,-0.021789,-0.0058326,0.0889933,0.033536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A225_P1","25km",-11.4266495,-6.6009075,-5.3519867,-5.1566685,-3.8555704,3.7117653,2.5070138,0.0196402,0.0252806,0.0272038,0.0270409,0.0292828,0.0326996,0.0029538,0.1690647,0.4306684,0.6407024,0.7669455,1.0708479,1.9034761,0.432027,-1.4633954,-0.0756579,0.2445609,0.1849894,0.4460006,1.5530328,0.4945398,8.5968256,12.2595973,22.1838608,34.2873244,49.7595272,135.3355713,27.7915402,-0.7896897,-0.1954367,-0.1188234,-0.1175295,0.0046389,0.6923586,0.2911474,-7.9625273,-1.3540129,-0.813915,-1.4692891,-0.0123995,0.6343285,2.2882475,-7.6211357,0.1114262,0.3713416,0.3672853,0.7196338,6.4424286,1.3252152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A225_P1","50km",-9.9067528,-6.651713,-5.0937252,-5.4590714,-3.9830108,-0.9401536,2.1174959,0.0227419,0.0254035,0.0275226,0.0272616,0.0289105,0.0314766,0.0024353,0.410988,0.752808,1.0028982,1.0989181,1.2810299,2.3083317,0.4889478,-0.6543259,0.2662241,0.4068906,0.4402536,0.5523202,2.0743241,0.4786552,9.4493866,12.2235231,21.1545925,31.1637376,47.4658089,97.8831024,23.3868814,-0.6899734,-0.21877,-0.1142499,-0.1104488,-0.0181909,0.4638424,0.2399853,-5.2572508,-1.423055,-0.5859128,-1.1793518,-0.0375527,0.5096406,1.6829413,-0.3237424,0.1691712,0.3828736,0.530196,0.7212268,3.5419481,0.7018543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A227_P1","110km",3.1467848,5.2287136,6.9109108,6.8298251,8.2180939,10.2390564,1.959523,0.0092117,0.0137003,0.018173,0.0182088,0.0225926,0.0282497,0.0052625,1.1214,1.4190457,1.950727,1.9860066,2.5009043,3.1591539,0.6070814,1.0803113,1.3966266,1.9368775,1.9585306,2.4613383,3.1578162,0.5977458,55.2358398,62.8293419,65.6005402,65.5158788,68.3819733,76.4642029,4.5187822,-0.0686531,0.0127173,0.0719846,0.062259,0.0987988,0.2203738,0.0656725,-1.8454306,0.4805489,2.2308989,2.2695291,3.8434472,6.9560246,2.3010905,-1.5040845,0.0997888,0.7384225,1.194575,2.3302772,5.0479026,1.5290711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A227_P1","1km",3.8151516,5.7149619,6.9199989,6.7493823,7.7235975,9.3782234,1.257636,0.012392,0.0177408,0.0206569,0.0203745,0.0233805,0.0282059,0.0032577,0.1283028,0.3167635,0.5545806,0.7133312,0.9604488,2.4012754,0.525447,-2.2646976,-0.0768704,0.1624497,0.2103126,0.4662493,2.3771708,0.5278045,52.4185257,62.3743544,65.0389938,65.338253,68.0463734,82.6136932,4.3549856,-0.0637536,0.0154547,0.0824794,0.0678168,0.1154192,0.2252503,0.0578157,-0.023237,0.0111955,0.0436278,0.0621549,0.0934459,0.2736879,0.0704593,-0.2683139,-0.0194313,-0.0004139,-0.000661,0.0166182,0.270809,0.0554804,-0.0143984,0.0034904,0.0186276,0.0153161,0.0260668,0.0508717,0.0130574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A227_P1","25km",4.1697563,5.5778522,6.9430969,6.7400005,7.7606403,9.142244,1.3575746,0.0099748,0.0163715,0.0197322,0.0197188,0.0231443,0.0287634,0.0038668,0.9476344,1.4965164,1.9099123,2.1007349,2.5418864,4.4046211,0.8217577,-3.3718448,1.2578561,1.5546463,1.5836929,1.9780281,4.2921524,0.8104692,58.858963,63.1973686,65.3716354,65.3513692,67.4208927,77.5547791,3.1329442,-0.0643049,0.0044045,0.080585,0.0666896,0.1148538,0.2378975,0.0658124,-0.5889626,0.1060678,1.5042908,1.7725081,2.5777454,7.0713005,1.8864825,-7.0695577,-0.3224974,0.1549788,0.4174959,1.3959253,6.4344077,1.5966271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A227_P1","50km",4.2938358,5.4658307,6.7524014,6.6117383,7.6583584,8.828949,1.327749,0.0128733,0.0169544,0.02017,0.0200114,0.0230769,0.0286395,0.0037178,1.1085455,1.7700291,2.2831126,2.3922119,2.8328012,4.2416859,0.8033425,0.0857104,1.6532129,2.0569927,2.0969693,2.5252621,3.9601705,0.6995776,59.3899269,63.3956423,65.1706848,65.3482131,67.1753197,72.6288605,2.7483875,-0.0604998,0.0015429,0.0748401,0.0634251,0.1119969,0.2100438,0.0662778,-0.9986266,0.020104,2.0335146,2.1662946,3.3250921,7.6427093,2.3341142,-3.4083304,-0.6536898,0.0318916,0.5757753,1.8524909,7.5385833,1.8453527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A228_P1","110km",-8.9204178,-0.3345984,6.3180241,7.0395334,15.0767666,23.8754303,11.0625681,-0.0058922,-0.0045023,-0.0019074,-0.0006387,0.002273,0.0093118,0.0050278,-0.1130591,-0.0423623,-0.0220431,0.0080956,0.0324814,0.2308635,0.0975908,0.0148188,0.022403,0.029893,0.053495,0.0597962,0.1680171,0.049564,10.4792938,39.9835157,68.0667324,64.0532096,88.4596806,137.3885803,35.9176902,0.0327185,0.1703139,0.2172953,0.2014274,0.2540567,0.3469444,0.0891406,0.2514203,0.468259,0.7164749,0.9306413,1.4683762,2.0549262,0.6110335,-1.1219182,0.2085682,0.4346994,0.4738537,0.6686431,2.0437267,0.8427874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A228_P1","1km",-7.2022621,0.9015375,6.9051144,6.3043077,11.4915594,19.8745911,6.2088589,-0.0048361,-0.0035096,-0.002183,-0.0021734,-0.0008653,0.0006556,0.0014738,-0.0389489,-0.0059217,-0.0025858,-0.0061868,-0.0009328,9.67e-05,0.0095619,-0.0374902,-0.0009534,4.08e-05,0.0007935,0.0013149,0.0386588,0.0073611,27.6128292,63.7874365,81.8911362,81.8829586,98.412365,152.9346771,21.795678,0.1202899,0.2032094,0.2479587,0.2561697,0.2983126,0.4703461,0.0694113,0.0141457,0.0259984,0.0416709,0.0617594,0.0764724,0.2386833,0.0528044,-0.2361668,-0.0183413,0.0026075,0.0043438,0.0228962,0.2368985,0.0473518,0.0237679,0.0401519,0.0489938,0.0506162,0.0589432,0.092935,0.0137149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A228_P1","25km",-6.0855217,-1.3570626,6.0364277,5.7878553,10.605727,21.7697906,7.6346272,-0.0050156,-0.003642,-0.002063,-0.0019545,-0.0005482,0.0018874,0.0019744,-0.0653384,-0.0317335,-0.018531,-0.0174555,-0.0038804,0.0262211,0.021646,-0.0428625,0.0036518,0.0124173,0.0101541,0.019406,0.0420508,0.0152959,29.3381691,65.0257263,79.9586105,77.7796888,93.4005661,111.8096771,20.9710907,0.1397692,0.2183765,0.2576395,0.2554085,0.2887982,0.3761901,0.0529328,0.2113687,0.3578313,0.5739732,0.5986055,0.7884886,1.3921403,0.2879287,-0.9051307,-0.0894814,0.222169,0.0909836,0.3578817,0.7132041,0.4172029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A228_P1","50km",-4.44897,-1.0810742,4.057428,4.8985849,9.0668083,18.6349289,6.7282611,-0.0045768,-0.0035574,-0.001828,-0.0016958,-7.45e-05,0.0014866,0.002149,-0.0441804,-0.0304864,-0.0183942,-0.0140071,-0.0008157,0.0238114,0.0214552,0.0010575,0.0112285,0.0156105,0.0160141,0.0223575,0.0331837,0.0101795,45.5163078,68.8871117,77.1602936,74.2362653,83.9784203,100.8775558,16.7117734,0.1994955,0.219705,0.2569827,0.2482698,0.2689449,0.2840227,0.0284761,0.497083,0.7024585,1.0503935,1.3105618,1.4701077,3.3175519,0.893238,-0.7308765,0.5654778,0.7368217,0.9007211,1.0287024,2.9328375,0.8270127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A229_P1","110km",-1.8683771,0.9134626,2.4839865,3.0370728,5.5600304,8.7525688,2.8991056,0.0220128,0.0288048,0.0327485,0.0313743,0.0341736,0.0381072,0.0041899,0.8721616,2.5680787,3.2043172,4.0472982,4.2143518,12.9755869,3.0415083,-3.6498976,1.1523012,2.0284436,2.5902049,3.1162586,12.9071789,3.0367665,35.084095,46.2813873,50.3087616,55.7536799,59.9814911,134.5938263,17.3744271,-0.0029289,0.0986622,0.1299958,0.144111,0.168482,0.3780898,0.0751276,0.1787827,1.4848181,2.9296312,3.2823594,4.4824589,12.5506401,2.5735055,-5.4200287,-0.1705199,0.170742,1.1503948,2.3016562,9.4802322,2.3733232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
